,Year,NAME,TRACT,STATE,COUNTY,ACS_GEO_ID,ACS_N_TOTAL_POP,ACS_N_MALE,ACS_N_FEMALE,ACS_MED_AGE,ACS_MED_AGE_M,ACS_MED_AGE_F,ACS_N_RACE_TOTAL_POP,ACS_N_RACE_WHITE,ACS_N_RACE_BLACK,ACS_N_RACE_AMERIND,ACS_N_RACE_ASIAN,ACS_N_RACE_HAWPACISL,ACS_N_RACE_OTHER,ACS_N_RACE_TWOORMORE,ACS_N_ETHN_HISPLAT_Y,ACS_N_ETHN_HISPLAT_N,ACS_MED_INCOME,ACS_MED_INCOME_PAST_12MO,ACS_N_POVERTY_STAT,ACS_N_POVERTY_STAT_BELOW_100_PCT,ACS_N_POVERTY_STAT_100_TO_149_PCT,ACS_N_POVERTY_STAT_ABOVE_150_PCT,ACS_N_INSURED_NON_INST,ACS_N_INSURED_NON_INST_UNDER_19,ACS_N_INSURED_NON_INST_19_TO_64,ACS_N_INSURED_NON_INST_OVER_65,ACS_N_DISABIL_Y,ACS_N_DISABIL_N
2332,2018,"Census Tract 8624.01, Lake County, Illinois",862401,17,97,1400000US17097862401,3298,1609,1689,33.8,27.9,35.8,3165,1777,420,17,59,0,892,53,2247,402,20467.0,20467.0,3218,766,1060,1392,2582,1067,1171,344,323,2259
2333,2018,"Census Tract 8641.01, Lake County, Illinois",864101,17,97,1400000US17097864101,11426,5100,6326,42.9,43.5,42.3,11199,9201,627,0,1308,0,63,153,1542,7781,36436.0,36436.0,11310,419,113,10778,10852,2770,5788,2294,1046,9806
2334,2018,"Census Tract 8654, Lake County, Illinois",865400,17,97,1400000US17097865400,4293,1899,2394,50.1,46.4,51.8,4227,3446,184,0,133,0,464,53,732,3178,42107.0,42107.0,4280,262,129,3889,4052,930,2012,1110,471,3581
2335,2018,"Census Tract 8645.10, Lake County, Illinois",864510,17,97,1400000US17097864510,4804,2242,2562,31.8,31.2,32.2,4543,2765,50,57,1425,35,211,107,1286,1716,42841.0,42841.0,4650,453,575,3622,4451,1257,2871,323,245,4206
2336,2018,"Census Tract 8645.22, Lake County, Illinois",864522,17,97,1400000US17097864522,4660,2409,2251,45.2,45.4,45.0,4489,4092,0,4,379,0,14,162,175,3940,74946.0,74946.0,4651,122,96,4433,4582,1219,2476,887,312,4270
2337,2018,"Census Tract 9711, Pulaski County, Illinois",971100,17,153,1400000US17153971100,2562,1272,1290,50.0,48.2,51.7,2474,1321,1136,7,10,0,0,66,30,1296,21100.0,21100.0,2515,461,602,1452,2486,519,1380,587,683,1803
2338,2018,"Census Tract 9710, Pulaski County, Illinois",971000,17,153,1400000US17153971000,3049,1475,1574,39.4,39.0,39.6,2886,2316,542,0,6,0,22,110,94,2238,22070.0,22070.0,2969,562,445,1962,2927,752,1571,604,604,2323
2339,2018,"Census Tract 9702, Schuyler County, Illinois",970200,17,169,1400000US17169970200,2908,1338,1570,40.5,36.6,49.7,2822,2674,148,0,0,0,0,35,0,2674,24004.0,24004.0,2715,391,227,2097,2579,589,1396,594,487,2092
2340,2018,"Census Tract 9701, Schuyler County, Illinois",970100,17,169,1400000US17169970100,2451,1562,889,48.4,48.7,45.2,2361,2015,346,0,0,0,0,70,29,1986,25632.0,25632.0,2396,965,91,1340,1783,391,967,425,356,1427
2341,2018,"Census Tract 9703, Schuyler County, Illinois",970300,17,169,1400000US17169970300,1705,801,904,45.9,47.1,45.8,1679,1672,0,7,0,0,0,5,0,1672,32873.0,32873.0,1666,101,71,1494,1650,441,823,386,187,1463
2342,2018,"Census Tract 9515, Stark County, Illinois",951500,17,175,1400000US17175951500,2565,1251,1314,45.8,45.6,46.2,2518,2493,0,0,25,0,0,20,44,2449,30556.0,30556.0,2538,358,326,1854,2475,568,1381,526,281,2194
2343,2018,"Census Tract 9514, Stark County, Illinois",951400,17,175,1400000US17175951400,2935,1465,1470,44.2,42.7,45.4,2861,2801,30,0,28,0,2,26,44,2759,25435.0,25435.0,2785,485,287,2013,2567,630,1367,570,380,2187
2344,2018,"Census Tract 705, Edgar County, Illinois",70500,17,45,1400000US17045070500,3754,1888,1866,47.3,45.8,49.9,3718,3695,20,0,3,0,0,11,5,3690,30281.0,30281.0,3729,309,251,3169,3596,734,2025,837,557,3039
2345,2018,"Census Tract 704, Edgar County, Illinois",70400,17,45,1400000US17045070400,5561,2638,2923,39.3,38.2,40.9,5432,5289,13,0,117,0,13,0,19,5283,25753.0,25753.0,5330,651,316,4363,5185,1270,2948,967,940,4245
2346,2018,"Census Tract 802.02, Cook County, Illinois",80202,17,31,1400000US17031080202,3302,1425,1877,34.3,32.4,36.7,3275,2978,114,0,152,0,31,0,162,2847,69176.0,69176.0,3275,315,76,2884,3231,211,2486,534,198,3033
2347,2018,"Census Tract 812.01, Cook County, Illinois",81201,17,31,1400000US17031081201,4500,1992,2508,40.6,40.5,41.0,4431,3677,109,0,573,0,72,52,277,3483,71215.0,71215.0,4086,275,50,3761,4402,199,3040,1163,254,4148
2348,2018,"Census Tract 812.02, Cook County, Illinois",81202,17,31,1400000US17031081202,2951,1359,1592,57.2,55.3,58.7,2923,2539,63,0,231,0,90,28,116,2469,76976.0,76976.0,2951,124,131,2696,2890,208,1641,1041,271,2619
2349,2018,"Census Tract 814.01, Cook County, Illinois",81401,17,31,1400000US17031081401,2342,979,1363,51.9,50.9,55.4,2144,1807,34,0,280,0,23,198,82,1748,58961.0,58961.0,2310,284,158,1868,2246,87,1419,740,402,1844
2350,2018,"Census Tract 814.02, Cook County, Illinois",81402,17,31,1400000US17031081402,5325,2537,2788,37.4,36.2,39.0,4991,3540,212,0,1187,0,52,204,207,3385,77083.0,77083.0,5195,577,36,4582,5277,520,3834,923,292,4985
2351,2018,"Census Tract 814.03, Cook County, Illinois",81403,17,31,1400000US17031081403,8046,4494,3552,33.2,32.5,34.5,7898,5756,242,56,1664,0,180,54,379,5437,88074.0,88074.0,7952,871,308,6773,7942,385,6827,730,228,7714
2352,2018,"Census Tract 1105.01, Cook County, Illinois",110501,17,31,1400000US17031110501,5390,2713,2677,41.1,41.0,41.1,5144,4160,25,0,646,0,313,169,1506,3128,37245.0,37245.0,5245,276,264,4705,4845,1137,3044,664,448,4397
2353,2018,"Census Tract 1105.02, Cook County, Illinois",110502,17,31,1400000US17031110502,3612,1712,1900,36.0,35.6,36.3,3322,2285,140,56,303,0,538,183,876,2012,31858.0,31858.0,3505,343,193,2969,3219,657,2019,543,335,2884
2354,2018,"Census Tract 8427.11, DuPage County, Illinois",842711,17,43,1400000US17043842711,2447,1183,1264,47.5,48.0,47.0,2318,2065,9,0,244,0,0,122,80,2022,67692.0,67692.0,2440,72,4,2364,2429,584,1369,476,68,2361
2355,2018,"Census Tract 8433.01, DuPage County, Illinois",843301,17,43,1400000US17043843301,4530,2327,2203,34.9,34.6,35.3,4337,3602,163,0,193,0,379,125,1351,2723,35795.0,35795.0,4454,276,717,3461,3986,1145,2342,499,314,3672
2356,2018,"Census Tract 8433.02, DuPage County, Illinois",843302,17,43,1400000US17043843302,2858,1338,1520,40.3,40.5,39.9,2747,2451,95,0,176,0,25,68,349,2155,42849.0,42849.0,2815,45,32,2738,2742,654,1630,458,310,2432
2357,2018,"Census Tract 8436.01, DuPage County, Illinois",843601,17,43,1400000US17043843601,3516,1705,1811,37.0,37.4,35.4,3366,3095,114,8,9,0,140,104,481,2754,31351.0,31351.0,3470,141,188,3141,3308,869,2040,399,372,2936
2358,2018,"Census Tract 8436.02, DuPage County, Illinois",843602,17,43,1400000US17043843602,3047,1523,1524,40.9,40.6,41.6,2988,2733,71,0,91,0,93,8,226,2600,37181.0,37181.0,2996,197,28,2771,2822,673,1731,418,271,2551
2359,2018,"Census Tract 8440.01, DuPage County, Illinois",844001,17,43,1400000US17043844001,4105,1948,2157,41.0,39.6,41.8,4032,3734,1,0,287,0,10,38,306,3428,58987.0,58987.0,4070,52,72,3946,4032,1317,1991,724,415,3617
2360,2018,"Census Tract 8440.02, DuPage County, Illinois",844002,17,43,1400000US17043844002,4633,2238,2395,41.7,41.4,42.1,4544,4421,24,0,90,9,0,42,63,4358,57120.0,57120.0,4586,129,106,4351,4509,1426,2394,689,269,4240
2361,2018,"Census Tract 8443.04, DuPage County, Illinois",844304,17,43,1400000US17043844304,4092,2260,1832,33.7,31.7,35.3,4029,2427,191,31,1340,0,40,30,271,2196,47667.0,47667.0,4059,315,119,3625,3807,876,2417,514,349,3458
2362,2018,"Census Tract 8443.05, DuPage County, Illinois",844305,17,43,1400000US17043844305,3860,1654,2206,44.7,35.8,53.0,3751,2818,151,0,762,0,20,97,158,2680,37846.0,37846.0,3551,232,211,3108,3492,640,1960,892,638,2854
2363,2018,"Census Tract 8443.06, DuPage County, Illinois",844306,17,43,1400000US17043844306,4514,2047,2467,40.8,39.9,44.2,4240,2483,392,0,1204,0,161,226,944,1680,28871.0,28871.0,4442,200,995,3247,4168,956,2495,717,403,3765
2364,2018,"Census Tract 8443.07, DuPage County, Illinois",844307,17,43,1400000US17043844307,3926,2013,1913,33.0,31.1,34.8,3766,2335,188,0,976,0,267,62,656,1946,43384.0,43384.0,3816,283,494,3039,3679,1055,2243,381,350,3329
2365,2018,"Census Tract 8445.01, DuPage County, Illinois",844501,17,43,1400000US17043844501,3889,1894,1995,38.6,36.1,41.4,3706,2919,165,0,496,0,126,88,500,2564,40108.0,40108.0,3651,228,28,3395,3561,715,2172,674,309,3252
2366,2018,"Census Tract 8445.02, DuPage County, Illinois",844502,17,43,1400000US17043844502,3355,1384,1971,59.2,53.4,64.4,3275,2191,80,0,965,0,39,76,146,2055,36563.0,36563.0,3351,186,120,3045,3263,474,1384,1405,450,2813
2367,2018,"Census Tract 8448.01, DuPage County, Illinois",844801,17,43,1400000US17043844801,4365,2168,2197,39.2,38.2,39.7,4220,3950,17,0,240,0,13,74,81,3909,48060.0,48060.0,4267,206,128,3933,4192,1131,2501,560,260,3932
